Nummer;Datum;Ort;Name_voll;GND_x;Wiki_x;Absender/Empfänger;Journalnummer;Aufbewahrungsort_Kürzel;Aufbewahrungsort;Aufbewahrungsinstitution;Zusatz;Druck;Jahr;Kommentar;VON/AN;GND_y;Wiki_y;person_id;name_gnd;gender_gnd;birth_gnd;occupations_gnd;publications_gnd;degrees_gnd;coordinates_wiki;lat;long;place_id
1108;29.09.;Meersburg;Werner von Droste-Hülshoff;117751758;https://de.wikipedia.org/wiki/Werner-Constantin_von_Droste_zu_H%C3%BClshoff;Droste Werner;714;;;;;50,71;1840;;VON;117751758;https://de.wikipedia.org/wiki/Werner-Constantin_von_Droste_zu_H%C3%BClshoff;lassberg-correspondent-0358;Droste-Hülshoff, Werner von;male;1798;Gutsherr,Politiker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1447;21.06.;Meersburg;Werner von Droste-Hülshoff;117751758;https://de.wikipedia.org/wiki/Werner-Constantin_von_Droste_zu_H%C3%BClshoff;Droste Werner;;M UB;Münster;Universitätsbibliothek;Fragment, Beischrift zum Brief eines Dritten;;1850;;VON;117751758;https://de.wikipedia.org/wiki/Werner-Constantin_von_Droste_zu_H%C3%BClshoff;lassberg-correspondent-0358;Droste-Hülshoff, Werner von;male;1798;Gutsherr,Politiker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
879;01.06.;ohne_Ortsangabe;Werner von Haxthausen;119419173;https://de.wikipedia.org/wiki/Werner_von_Haxthausen;Haxthausen Werner;56;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;;1835;;VON;119419173;https://de.wikipedia.org/wiki/Werner_von_Haxthausen;lassberg-correspondent-0359;Haxthausen, Werner von;male;1780;Schriftsteller,Politiker;2;-;-;-;;lassberg-place-0003
1025;25.10.;Meersburg;Werner von Haxthausen;119419173;https://de.wikipedia.org/wiki/Werner_von_Haxthausen;Haxthausen Werner;291;K BLB;Karlsruhe;Badische Landesbibliothek;Entwurf;;1838;;VON;119419173;https://de.wikipedia.org/wiki/Werner_von_Haxthausen;lassberg-correspondent-0359;Haxthausen, Werner von;male;1780;Schriftsteller,Politiker;2;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1059;29.07.;Meersburg;Werner von Haxthausen;119419173;https://de.wikipedia.org/wiki/Werner_von_Haxthausen;Haxthausen Werner;128;K BLB;Karlsruhe;Badische Landesbibliothek;;;1839;;VON;119419173;https://de.wikipedia.org/wiki/Werner_von_Haxthausen;lassberg-correspondent-0359;Haxthausen, Werner von;male;1780;Schriftsteller,Politiker;2;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
2380;15.09.;Konstanz;Werner von Haxthausen;119419173;https://de.wikipedia.org/wiki/Werner_von_Haxthausen;Haxthausen Werner;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1831;;AN;119419173;https://de.wikipedia.org/wiki/Werner_von_Haxthausen;lassberg-correspondent-0359;Haxthausen, Werner von;male;1780;Schriftsteller,Politiker;2;-;47.66666667,9.18333333;47.66666667;9.18333333;lassberg-place-0039
3207;-;-;Werner von Haxthausen;119419173;https://de.wikipedia.org/wiki/Werner_von_Haxthausen;Haxthausen Werner;;S AR;Stapel bei Havixbeck;Archiv des Freiherrn Raitz von Frentz-Droste zu Hülshoff;Abschrift;35,237;-;Weitere Angaben in Harris;AN;119419173;https://de.wikipedia.org/wiki/Werner_von_Haxthausen;lassberg-correspondent-0359;Haxthausen, Werner von;male;1780;Schriftsteller,Politiker;2;-;-;-;;lassberg-place-0013
2194;06.12.;Leipzig;Wilhelm Ambrosius Barth;116119578;https://de.wikipedia.org/wiki/Wilhelm_Ambrosius_Barth;Barth;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1827;;AN;116119578;https://de.wikipedia.org/wiki/Wilhelm_Ambrosius_Barth;lassberg-correspondent-0360;Barth, Wilhelm Ambrosius;male;1790;Verleger,Buchhändler;-;-;51.34,12.375;51.34;12.375;lassberg-place-0058
2239;24.03.;Leipzig;Wilhelm Ambrosius Barth;116119578;https://de.wikipedia.org/wiki/Wilhelm_Ambrosius_Barth;Barth;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1829;;AN;116119578;https://de.wikipedia.org/wiki/Wilhelm_Ambrosius_Barth;lassberg-correspondent-0360;Barth, Wilhelm Ambrosius;male;1790;Verleger,Buchhändler;-;-;51.34,12.375;51.34;12.375;lassberg-place-0058
1247;25.11.;Meersburg;Wilhelm Füssli;116847638;https://de.wikipedia.org/wiki/Wilhelm_F%C3%BCssli_%28Politiker%29;Füssli;82;Z ZB;Zürich;Zentralbibliothek;;;1844;;VON;116847638;https://de.wikipedia.org/wiki/Wilhelm_F%C3%BCssli_%28Politiker%29;lassberg-correspondent-0361;Füssli, Wilhelm;male;1803;Politiker,Kunsthistoriker,Richter;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
987;06.05.;Eppishausen;Wilhelm Grimm;118542265;https://de.wikipedia.org/wiki/Wilhelm_Grimm;Grimm W.;122;K BLB;Karlsruhe;Badische Landesbibliothek;;57,293-97;1838;;VON;118542265;https://de.wikipedia.org/wiki/Wilhelm_Grimm;lassberg-correspondent-0362;Grimm, Wilhelm;male;1786;Bibliothekar,Germanist,Schriftsteller,Jurist,Philologe;13;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
2558;27.12.;Göttingen;Wilhelm Grimm;118542265;https://de.wikipedia.org/wiki/Wilhelm_Grimm;Grimm W.;;;;;;60,487;1836;;AN;118542265;https://de.wikipedia.org/wiki/Wilhelm_Grimm;lassberg-correspondent-0362;Grimm, Wilhelm;male;1786;Bibliothekar,Germanist,Schriftsteller,Jurist,Philologe;13;Prof.;51.53388889,9.93555556;51.53388889;9.93555556;lassberg-place-0102
3017;15.02.;Berlin;Wilhelm Grimm;118542265;https://de.wikipedia.org/wiki/Wilhelm_Grimm;Grimm W.;;;;;;60,487;1849;;AN;118542265;https://de.wikipedia.org/wiki/Wilhelm_Grimm;lassberg-correspondent-0362;Grimm, Wilhelm;male;1786;Bibliothekar,Germanist,Schriftsteller,Jurist,Philologe;13;Prof.;52.52,13.405;52.52;13.405;lassberg-place-0015
1354;14.02.;Meersburg;Wilhelm Ludwig August, Prinz von Baden;101798393;https://de.wikipedia.org/wiki/Wilhelm_von_Baden_(1792%E2%80%931859);Baden Wilhelm;;K BLB;Karlsruhe;Badische Landesbibliothek;Entwurf;;1848;;VON;101798393;https://de.wikipedia.org/wiki/Wilhelm_von_Baden_(1792%E2%80%931859);lassberg-correspondent-0363;Wilhelm, Baden, Markgraf;male;1792;Landwirt,Politiker,Kommandeur;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1357;24.02.;Meersburg;Wilhelm Ludwig August, Prinz von Baden;101798393;https://de.wikipedia.org/wiki/Wilhelm_von_Baden_(1792%E2%80%931859);Baden Wilhelm;;K BLB;Karlsruhe;Badische Landesbibliothek;Entwurf;;1848;;VON;101798393;https://de.wikipedia.org/wiki/Wilhelm_von_Baden_(1792%E2%80%931859);lassberg-correspondent-0363;Wilhelm, Baden, Markgraf;male;1792;Landwirt,Politiker,Kommandeur;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1363;30.04.;Meersburg;Wilhelm Ludwig August, Prinz von Baden;101798393;https://de.wikipedia.org/wiki/Wilhelm_von_Baden_(1792%E2%80%931859);Baden Wilhelm;;K BLB;Karlsruhe;Badische Landesbibliothek;Entwurf;;1848;;VON;101798393;https://de.wikipedia.org/wiki/Wilhelm_von_Baden_(1792%E2%80%931859);lassberg-correspondent-0363;Wilhelm, Baden, Markgraf;male;1792;Landwirt,Politiker,Kommandeur;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
2976;19.02.;Karlsruhe;Wilhelm Ludwig August, Prinz von Baden;101798393;https://de.wikipedia.org/wiki/Wilhelm_von_Baden_(1792%E2%80%931859);Baden Wilhelm;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1848;;AN;101798393;https://de.wikipedia.org/wiki/Wilhelm_von_Baden_(1792%E2%80%931859);lassberg-correspondent-0363;Wilhelm, Baden, Markgraf;male;1792;Landwirt,Politiker,Kommandeur;-;-;49.0092097,8.4039514;49.0092097;8.4039514;lassberg-place-0034
3025;08.04.;Tübingen;Wilhelm Ludwig Holland;100804713;https://de.wikipedia.org/wiki/Wilhelm_Ludwig_Holland;Holland/Keller;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1849;;AN;100804713;https://de.wikipedia.org/wiki/Wilhelm_Ludwig_Holland;lassberg-correspondent-0364;Holland, Wilhelm Ludwig;male;1822;Romanist,Germanist;10;-;48.52,9.05555556;48.52;9.05555556;lassberg-place-0004
2700;02.12.;Basel;Wilhelm Martin Leberecht de Wette;118631977;https://de.wikipedia.org/wiki/Wilhelm_Martin_Leberecht_de_Wette;De Wette;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1840;;AN;118631977;https://de.wikipedia.org/wiki/Wilhelm_Martin_Leberecht_de_Wette;lassberg-correspondent-0365;Wette, Wilhelm Martin Leberecht de;male;1780;Evangelischer Theologe,Philologe,Exeget;10;Prof.;47.55472222,7.59055556;47.55472222;7.59055556;lassberg-place-0006
1506;06.04.;Meersburg;Wilhelm Merk;-;-;Merk Wilhelm;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1854;;VON;-;-;lassberg-correspondent-0366;-;-;-;-;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
581;12.05.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;101;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1827;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
848;30.06.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;7?;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,92-95/t;1833;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
851;13.08.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel !;147;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,95-98;1833;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
854;26.09.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,99;1833;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
862;21.03.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;56;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,101;1834;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
865;01.05.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;177;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,103;1834;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
867;05.06.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;97;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,104;1834;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
868;16.06.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;106;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,106;1834;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
869;27.06.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;112;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,108;1834;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
875;04.03.;ohne_Ortsangabe;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;22;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,110-13;1835;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;-;-;;lassberg-place-0003
908;03.08.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;134;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,113;1836;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
943;13.10.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;173;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,114;1837;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
956;02.01.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;2;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,115/t;1838;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
982;30.03.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;94;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,117;1838;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
992;27.05.;Eppishausen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;136;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,119;1838;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
1110;17.10.;Meersburg;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;214;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,120-23;1840;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1133;09.07.;Überlingen;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;171;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,123;1841;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.76666667,9.165;47.76666667;9.165;lassberg-place-0009
1137;13.08.;Meersburg;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;204;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,123;1841;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1169;07.04.;Meersburg;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;53;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,125;1842;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1191;02.08.;Meersburg;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;138;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;43,126;1842;;VON;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
2196;14.12.;Berlin;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1827;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;52.52,13.405;52.52;13.405;lassberg-place-0015
2216;30.09.;Berlin;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1828;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;52.52,13.405;52.52;13.405;lassberg-place-0015
2468;27.06.;Basel;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1833;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.55472222,7.59055556;47.55472222;7.59055556;lassberg-place-0006
2472;08.08.;Basel;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1833;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.55472222,7.59055556;47.55472222;7.59055556;lassberg-place-0006
2474;30.08.;Basel;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1833;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.55472222,7.59055556;47.55472222;7.59055556;lassberg-place-0006
2487;06.02.;ohne_Ortsangabe;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1834;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;-;-;;lassberg-place-0003
2490;16.03.;Basel;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1834;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.55472222,7.59055556;47.55472222;7.59055556;lassberg-place-0006
2492;02.04.;Basel;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1834;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.55472222,7.59055556;47.55472222;7.59055556;lassberg-place-0006
2497;12.05.;Basel;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1834;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.55472222,7.59055556;47.55472222;7.59055556;lassberg-place-0006
2500;06.06.;ohne_Ortsangabe;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1834;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;-;-;;lassberg-place-0003
2502;13.06.;Basel;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1834;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.55472222,7.59055556;47.55472222;7.59055556;lassberg-place-0006
2504;23.06.;Basel;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1834;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.55472222,7.59055556;47.55472222;7.59055556;lassberg-place-0006
2512;26.02.;Basel;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1835;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.55472222,7.59055556;47.55472222;7.59055556;lassberg-place-0006
2516;April;ohne_Ortsangabe;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1835;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;-;-;;lassberg-place-0003
2545;26.08.;Basel;Wilhelm Wackernagel;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;Wackernagel;;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;;;1836;;AN;118805851;https://de.wikipedia.org/wiki/Wilhelm_Wackernagel;lassberg-correspondent-0367;Wackernagel, Wilhelm;male;1806;Gymnasiallehrer,Germanist,Freimaurer,Schriftsteller;9;Prof.;47.55472222,7.59055556;47.55472222;7.59055556;lassberg-place-0006
